seed,greedy_run,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
1,13.457977771759033,0.05200004577636719,0.05277204513549805,0.05272793769836426,0.05258893966674805,0.04399585723876953,0.0487668514251709,0.050933122634887695,0.043775081634521484,0.04526782035827637,0.04777789115905762,0.047014713287353516,0.052052974700927734,0.0496518611907959,0.044120073318481445,0.04789590835571289,0.044605255126953125,0.04566502571105957,0.05029606819152832,0.05050015449523926,0.05133676528930664,0.04533982276916504,0.04683494567871094,0.04774284362792969,0.047334909439086914,0.050486087799072266,0.05301690101623535,0.04700899124145508,0.047338008880615234,0.05150413513183594,0.04823708534240723,0.047478675842285156,0.04334592819213867,0.050874948501586914,0.047868967056274414,0.044919729232788086,0.04945492744445801,0.04670095443725586,0.04669904708862305,0.048085927963256836,0.0473330020904541,0.044463157653808594,0.04948830604553223,0.04905986785888672,0.045475006103515625,0.049508094787597656,0.051871299743652344,0.04136919975280762,0.04979705810546875,0.051756858825683594,0.05073690414428711,0.04866790771484375,0.0439450740814209,0.04492592811584473,0.0518038272857666,0.04318118095397949,0.04574322700500488,0.04668879508972168,0.047167062759399414,0.04621315002441406,0.05233478546142578,0.050981998443603516,0.05226588249206543,0.04242420196533203,0.04694700241088867,0.046790122985839844,0.05255389213562012,0.05170392990112305,0.05009889602661133,0.04188799858093262,0.043612003326416016,0.0471799373626709,0.04530692100524902,0.04340982437133789,0.05203413963317871,0.049523115158081055,0.052800893783569336,0.0508270263671875,0.053755998611450195,0.046759843826293945,0.04585909843444824,0.04936480522155762,0.04966092109680176,0.05190300941467285,0.05255603790283203,0.040734291076660156,0.047240257263183594,0.051275014877319336,0.045744895935058594,0.04971790313720703,0.04694104194641113,0.04541373252868652,0.04865217208862305,0.04661417007446289,0.0469050407409668,0.05159401893615723,0.04851818084716797,0.0523831844329834,0.051835060119628906,0.05057477951049805,0.04450798034667969,0.05022311210632324,0.04861116409301758,0.04732489585876465,0.047972917556762695,0.04970693588256836,0.04500603675842285,0.04732799530029297,0.04449915885925293,0.04851102828979492,0.05158090591430664,0.04497814178466797,0.04920816421508789,0.04814910888671875,0.05229592323303223,0.04801797866821289,0.04627490043640137,0.050916194915771484,0.04481196403503418,0.040585994720458984,0.0462648868560791,0.05076885223388672,0.04451417922973633,0.046900033950805664,0.05022001266479492,0.0536041259765625,0.04983329772949219,0.05174899101257324,0.05342507362365723,0.05164289474487305,0.05129814147949219,0.05023384094238281,0.05303502082824707,0.05217099189758301,0.043418169021606445,0.04896903038024902,0.04912424087524414,0.05113482475280762,0.04483366012573242,0.048026084899902344,0.04439663887023926,0.050813913345336914,0.04424405097961426,0.05051231384277344,0.05189990997314453,0.04941225051879883,0.04415321350097656,0.045500993728637695,0.049417972564697266,0.04775881767272949,0.04507780075073242,0.04544878005981445,0.049569129943847656,0.05300498008728027,0.05212807655334473,0.04288220405578613,0.04685378074645996,0.04730701446533203,0.0437161922454834,0.04664492607116699,0.050267934799194336,0.0493168830871582,0.04311490058898926,0.050855159759521484,0.04454803466796875,0.045907020568847656,0.04812908172607422,0.04620695114135742,0.046533823013305664,0.04407000541687012,0.04737091064453125,0.045603036880493164,0.05217313766479492,0.046729326248168945,0.04970407485961914,0.04627823829650879,0.044608116149902344,0.046128034591674805,0.044714927673339844,0.046753883361816406,0.04676318168640137,0.050719261169433594,0.04798078536987305,0.05084586143493652,0.0451960563659668,0.045313119888305664,0.044957876205444336,0.05156993865966797,0.050186872482299805,0.042672157287597656,0.05063009262084961,0.045120954513549805,0.052278995513916016,0.052687883377075195,0.04786109924316406,0.046469926834106445,0.04991507530212402,0.05325508117675781,0.051183223724365234,0.05171084403991699,0.05189085006713867,0.05274391174316406,0.05238175392150879,0.043179988861083984,0.04377007484436035,0.048544883728027344,0.054177045822143555,0.050823211669921875,0.05158185958862305,0.0514521598815918,0.05253291130065918,0.04430389404296875,0.0420229434967041,0.04963994026184082,0.05286574363708496,0.04826784133911133,0.05042910575866699,0.04873991012573242,0.045496225357055664,0.05000782012939453,0.05184221267700195,0.04665517807006836,0.0528411865234375,0.04896211624145508,0.04339790344238281,0.04868483543395996,0.051483869552612305,0.05174112319946289,0.05004429817199707,0.04819607734680176,0.04722309112548828,0.050987958908081055,0.05272388458251953,0.051785945892333984,0.047116994857788086,0.05194282531738281,0.04911994934082031,0.05023312568664551,0.04384922981262207,0.04729437828063965,0.05326104164123535,0.04850935935974121,0.052824974060058594,0.05267214775085449,0.0471651554107666,0.04301810264587402,0.051576852798461914,0.052404165267944336,0.04976320266723633,0.04339194297790527,0.0538020133972168,0.05366206169128418,0.0522160530090332,0.054769277572631836,0.05044198036193848,0.04374980926513672,0.04547309875488281,0.04926013946533203,0.05152177810668945,0.0519711971282959,0.052352190017700195,0.05251002311706543,0.05155801773071289,0.0485382080078125,0.04353594779968262,0.04799389839172363,0.044638872146606445,0.05022287368774414,0.05066680908203125,0.051191091537475586,0.04366302490234375,0.04956221580505371,0.05159115791320801,0.050050973892211914,0.043313026428222656,0.050451040267944336,0.045912981033325195,0.04757213592529297,0.047102928161621094,0.04551982879638672,0.05187368392944336,0.04776406288146973,0.048681020736694336,0.05165386199951172,0.049843788146972656,0.045803070068359375,0.0467228889465332,0.05232691764831543,0.04724407196044922,0.04934501647949219,0.04811716079711914,0.04689478874206543,0.0457148551940918,0.0498812198638916,0.05208015441894531,0.05279994010925293,0.0474698543548584,0.05007171630859375,0.05386209487915039,0.051191091537475586,0.05371999740600586,0.0500788688659668,0.04288816452026367,0.04937911033630371,0.05060291290283203,0.045343875885009766,0.0465998649597168,0.0487668514251709,0.046463966369628906,0.04997706413269043,0.05020022392272949,0.05182290077209473,0.04443192481994629,0.04761910438537598,0.045942068099975586,0.05161094665527344,0.05177021026611328,0.0516512393951416,0.05319929122924805,0.04970502853393555,0.04383516311645508,0.04669904708862305,0.041615962982177734,0.11215877532958984,0.06575393676757812,0.04716801643371582,0.049668073654174805,0.04869699478149414,0.05080080032348633,0.05087733268737793,0.05182814598083496,0.05043482780456543,0.0530400276184082,0.05338692665100098,0.043817996978759766,0.04710197448730469,0.05209803581237793,0.05349016189575195,0.048954010009765625,0.05170083045959473,0.053401947021484375,0.05236411094665527,0.05094194412231445,0.05191683769226074,0.04281497001647949,0.04690694808959961,0.047209978103637695,0.04677700996398926,0.048761844635009766,0.048210859298706055,0.04381275177001953,0.05057716369628906,0.05228924751281738,0.042646169662475586,0.04367780685424805,0.05129694938659668,0.05237007141113281,0.05264735221862793,0.05057525634765625,0.04409909248352051,0.048486948013305664,0.052221059799194336,0.05480504035949707,0.0538327693939209,0.05390596389770508,0.0550532341003418,0.057335853576660156,0.04925799369812012,0.053682804107666016,0.04736518859863281,0.04625105857849121,0.04897189140319824,0.05237293243408203,0.051782846450805664,0.05237865447998047,0.04815483093261719,0.047231197357177734,0.046993255615234375,0.044793128967285156,0.04668688774108887,0.05109691619873047,0.05135989189147949,0.053810834884643555,0.052825927734375,0.04469609260559082,0.05063009262084961,0.051238059997558594,0.041397809982299805,0.05106973648071289,0.052494049072265625,0.052249908447265625,0.05163097381591797,0.046437740325927734,0.04682207107543945,0.04622983932495117,0.04929399490356445,0.04856228828430176,0.044571876525878906,0.0503077507019043,0.04646611213684082,0.049080848693847656,0.04808378219604492,0.047332048416137695,0.05246996879577637,0.05222606658935547,0.05150604248046875,0.051264047622680664,0.05315995216369629,0.05243396759033203,0.047827959060668945,0.04443478584289551,0.046185970306396484,0.0519101619720459,0.05257892608642578,0.04571795463562012,0.04728293418884277,0.05194282531738281,0.05259990692138672,0.05112886428833008,0.048076629638671875,0.0467829704284668,0.04928898811340332,0.0565030574798584,0.04698801040649414,0.04966282844543457,0.05185413360595703,0.05044102668762207,0.052381038665771484,0.04688000679016113,0.04725503921508789,0.05252695083618164,0.04523301124572754,0.048333168029785156,0.04699397087097168,0.048774003982543945,0.04558110237121582,0.05137205123901367,0.051785945892333984,0.05015087127685547,0.0439910888671875,0.04390907287597656,0.049858808517456055,0.043981075286865234,0.05114102363586426,0.04509997367858887,0.04298114776611328,0.04952120780944824,0.046380043029785156,0.04912304878234863,0.052050113677978516,0.05210709571838379,0.048274993896484375,0.051448822021484375,0.05080080032348633,0.04431891441345215,0.05105400085449219,0.043263912200927734,0.04864192008972168,0.05009031295776367,0.050087928771972656,0.05130314826965332,0.0451200008392334,0.051480770111083984,0.04650306701660156,0.051206111907958984,0.04876089096069336,0.0449528694152832,0.04940176010131836,0.049874067306518555,0.05200529098510742,0.05110025405883789,0.05125689506530762,0.04597616195678711,0.045986175537109375,0.049952030181884766,0.043021202087402344,0.050061941146850586,0.05216503143310547,0.043430328369140625,0.04635310173034668,0.05094504356384277,0.044836997985839844,0.04503297805786133,0.04438972473144531,0.048313140869140625,0.05390524864196777,0.04962921142578125,0.05010509490966797,0.04679393768310547,0.05149698257446289,0.04665803909301758,0.04874706268310547,0.04497694969177246,0.0463409423828125,0.04704475402832031,0.04927325248718262,0.04628610610961914,0.05051088333129883,0.050952911376953125,0.05295610427856445
